id,pokemon_id,generation_id,primary_type_id,secondary_type_id,meta
511,109,3,8,,koffing -- generation 3 -- poison
512,110,3,8,,weezing -- generation 3 -- poison
513,111,3,9,13,"rhyhorn -- generation 3 -- ground,rock"
514,112,3,9,13,"rhydon -- generation 3 -- ground,rock"
515,113,3,1,,chansey -- generation 3 -- normal
516,114,3,5,,tangela -- generation 3 -- grass
517,115,3,1,,kangaskhan -- generation 3 -- normal
518,116,3,3,,horsea -- generation 3 -- water
519,117,3,3,,seadra -- generation 3 -- water
520,118,3,3,,goldeen -- generation 3 -- water
521,119,3,3,,seaking -- generation 3 -- water
522,120,3,3,,staryu -- generation 3 -- water
523,121,3,3,11,"starmie -- generation 3 -- water,psychic"
524,122,3,11,,mrmime -- generation 3 -- psychic
525,123,3,12,10,"scyther -- generation 3 -- bug,flying"
526,124,3,6,11,"jynx -- generation 3 -- ice,psychic"
527,125,3,4,,electabuzz -- generation 3 -- electric
528,126,3,2,,magmar -- generation 3 -- fire
529,127,3,12,,pinsir -- generation 3 -- bug
530,128,3,1,,tauros -- generation 3 -- normal
531,129,3,3,,magikarp -- generation 3 -- water
532,130,3,3,10,"gyarados -- generation 3 -- water,flying"
533,131,3,3,6,"lapras -- generation 3 -- water,ice"
534,132,3,1,,ditto -- generation 3 -- normal
535,133,3,1,,eevee -- generation 3 -- normal
536,134,3,3,,vaporeon -- generation 3 -- water
537,135,3,4,,jolteon -- generation 3 -- electric
538,136,3,2,,flareon -- generation 3 -- fire
539,137,3,1,,porygon -- generation 3 -- normal
540,138,3,13,3,"omanyte -- generation 3 -- rock,water"
541,139,3,13,3,"omastar -- generation 3 -- rock,water"
542,140,3,13,3,"kabuto -- generation 3 -- rock,water"
543,141,3,13,3,"kabutops -- generation 3 -- rock,water"
544,142,3,13,10,"aerodactyl -- generation 3 -- rock,flying"
545,143,3,1,,snorlax -- generation 3 -- normal
546,144,3,6,10,"articuno -- generation 3 -- ice,flying"
547,145,3,4,10,"zapdos -- generation 3 -- electric,flying"
548,146,3,2,10,"moltres -- generation 3 -- fire,flying"
549,147,3,15,,dratini -- generation 3 -- dragon
550,148,3,15,,dragonair -- generation 3 -- dragon
551,149,3,15,10,"dragonite -- generation 3 -- dragon,flying"
552,150,3,11,,mewtwo -- generation 3 -- psychic
553,151,3,11,,mew -- generation 3 -- psychic
554,152,3,5,,chikorita -- generation 3 -- grass
555,153,3,5,,bayleef -- generation 3 -- grass
556,154,3,5,,meganium -- generation 3 -- grass
557,155,3,2,,cyndaquil -- generation 3 -- fire
558,156,3,2,,quilava -- generation 3 -- fire
559,157,3,2,,typhlosion -- generation 3 -- fire
560,158,3,3,,totodile -- generation 3 -- water
561,159,3,3,,croconaw -- generation 3 -- water
562,160,3,3,,feraligatr -- generation 3 -- water
563,161,3,1,,sentret -- generation 3 -- normal
564,162,3,1,,furret -- generation 3 -- normal
565,163,3,1,10,"hoothoot -- generation 3 -- normal,flying"
566,164,3,1,10,"noctowl -- generation 3 -- normal,flying"
567,165,3,12,10,"ledyba -- generation 3 -- bug,flying"
568,166,3,12,10,"ledian -- generation 3 -- bug,flying"
569,167,3,12,8,"spinarak -- generation 3 -- bug,poison"
570,168,3,12,8,"ariados -- generation 3 -- bug,poison"
571,169,3,8,10,"crobat -- generation 3 -- poison,flying"
572,170,3,3,4,"chinchou -- generation 3 -- water,electric"
573,171,3,3,4,"lanturn -- generation 3 -- water,electric"
574,172,3,4,,pichu -- generation 3 -- electric
575,173,3,1,,cleffa -- generation 3 -- normal
576,174,3,1,,igglybuff -- generation 3 -- normal
577,175,3,1,,togepi -- generation 3 -- normal
578,176,3,1,10,"togetic -- generation 3 -- normal,flying"
579,177,3,11,10,"natu -- generation 3 -- psychic,flying"
580,178,3,11,10,"xatu -- generation 3 -- psychic,flying"
581,179,3,4,,mareep -- generation 3 -- electric
582,180,3,4,,flaaffy -- generation 3 -- electric
583,181,3,4,,ampharos -- generation 3 -- electric
584,182,3,5,,bellossom -- generation 3 -- grass
585,183,3,3,,marill -- generation 3 -- water
586,184,3,3,,azumarill -- generation 3 -- water
587,185,3,13,,sudowoodo -- generation 3 -- rock
588,186,3,3,,politoed -- generation 3 -- water
589,187,3,5,10,"hoppip -- generation 3 -- grass,flying"
590,188,3,5,10,"skiploom -- generation 3 -- grass,flying"
591,189,3,5,10,"jumpluff -- generation 3 -- grass,flying"
592,190,3,1,,aipom -- generation 3 -- normal
593,191,3,5,,sunkern -- generation 3 -- grass
594,192,3,5,,sunflora -- generation 3 -- grass
595,193,3,12,10,"yanma -- generation 3 -- bug,flying"
596,194,3,3,9,"wooper -- generation 3 -- water,ground"
597,195,3,3,9,"quagsire -- generation 3 -- water,ground"
598,196,3,11,,espeon -- generation 3 -- psychic
599,197,3,16,,umbreon -- generation 3 -- dark
600,198,3,16,10,"murkrow -- generation 3 -- dark,flying"
601,199,3,3,11,"slowking -- generation 3 -- water,psychic"
602,200,3,14,,misdreavus -- generation 3 -- ghost
603,201,3,11,,unown -- generation 3 -- psychic
604,202,3,11,,wobbuffet -- generation 3 -- psychic
605,203,3,1,11,"girafarig -- generation 3 -- normal,psychic"
606,204,3,12,,pineco -- generation 3 -- bug
607,205,3,12,17,"forretress -- generation 3 -- bug,steel"
608,206,3,1,,dunsparce -- generation 3 -- normal
609,207,3,9,10,"gligar -- generation 3 -- ground,flying"
610,208,3,17,9,"steelix -- generation 3 -- steel,ground"
611,209,3,1,,snubbull -- generation 3 -- normal
612,210,3,1,,granbull -- generation 3 -- normal
613,211,3,3,8,"qwilfish -- generation 3 -- water,poison"
614,212,3,12,17,"scizor -- generation 3 -- bug,steel"
615,213,3,12,13,"shuckle -- generation 3 -- bug,rock"
616,214,3,12,7,"heracross -- generation 3 -- bug,fighting"
617,215,3,16,6,"sneasel -- generation 3 -- dark,ice"
618,216,3,1,,teddiursa -- generation 3 -- normal
619,217,3,1,,ursaring -- generation 3 -- normal
620,218,3,2,,slugma -- generation 3 -- fire
621,219,3,2,13,"magcargo -- generation 3 -- fire,rock"
622,220,3,6,9,"swinub -- generation 3 -- ice,ground"
623,221,3,6,9,"piloswine -- generation 3 -- ice,ground"
624,222,3,3,13,"corsola -- generation 3 -- water,rock"
625,223,3,3,,remoraid -- generation 3 -- water
626,224,3,3,,octillery -- generation 3 -- water
627,225,3,6,10,"delibird -- generation 3 -- ice,flying"
628,226,3,3,10,"mantine -- generation 3 -- water,flying"
629,227,3,17,10,"skarmory -- generation 3 -- steel,flying"
630,228,3,16,2,"houndour -- generation 3 -- dark,fire"
631,229,3,16,2,"houndoom -- generation 3 -- dark,fire"
632,230,3,3,15,"kingdra -- generation 3 -- water,dragon"
633,231,3,9,,phanpy -- generation 3 -- ground
634,232,3,9,,donphan -- generation 3 -- ground
635,233,3,1,,porygon2 -- generation 3 -- normal
636,234,3,1,,stantler -- generation 3 -- normal
637,235,3,1,,smeargle -- generation 3 -- normal
638,236,3,7,,tyrogue -- generation 3 -- fighting
639,237,3,7,,hitmontop -- generation 3 -- fighting
640,238,3,6,11,"smoochum -- generation 3 -- ice,psychic"
641,239,3,4,,elekid -- generation 3 -- electric
642,240,3,2,,magby -- generation 3 -- fire
643,241,3,1,,miltank -- generation 3 -- normal
644,242,3,1,,blissey -- generation 3 -- normal
645,243,3,4,,raikou -- generation 3 -- electric
646,244,3,2,,entei -- generation 3 -- fire
647,245,3,3,,suicune -- generation 3 -- water
648,246,3,13,9,"larvitar -- generation 3 -- rock,ground"
649,247,3,13,9,"pupitar -- generation 3 -- rock,ground"
650,248,3,13,16,"tyranitar -- generation 3 -- rock,dark"
651,249,3,11,10,"lugia -- generation 3 -- psychic,flying"
652,250,3,2,10,"hooh -- generation 3 -- fire,flying"
653,251,3,11,5,"celebi -- generation 3 -- psychic,grass"
654,252,3,5,,treecko -- generation 3 -- grass
655,253,3,5,,grovyle -- generation 3 -- grass
656,254,3,5,,sceptile -- generation 3 -- grass
657,255,3,2,,torchic -- generation 3 -- fire
658,256,3,2,7,"combusken -- generation 3 -- fire,fighting"
659,257,3,2,7,"blaziken -- generation 3 -- fire,fighting"
660,258,3,3,,mudkip -- generation 3 -- water
661,259,3,3,9,"marshtomp -- generation 3 -- water,ground"
662,260,3,3,9,"swampert -- generation 3 -- water,ground"
663,261,3,16,,poochyena -- generation 3 -- dark
664,262,3,16,,mightyena -- generation 3 -- dark
665,263,3,1,,zigzagoon -- generation 3 -- normal
666,264,3,1,,linoone -- generation 3 -- normal
667,265,3,12,,wurmple -- generation 3 -- bug
668,266,3,12,,silcoon -- generation 3 -- bug
669,267,3,12,10,"beautifly -- generation 3 -- bug,flying"
670,268,3,12,,cascoon -- generation 3 -- bug
671,269,3,12,8,"dustox -- generation 3 -- bug,poison"
672,270,3,3,5,"lotad -- generation 3 -- water,grass"
673,271,3,3,5,"lombre -- generation 3 -- water,grass"
674,272,3,3,5,"ludicolo -- generation 3 -- water,grass"
675,273,3,5,,seedot -- generation 3 -- grass
676,274,3,5,16,"nuzleaf -- generation 3 -- grass,dark"
677,275,3,5,16,"shiftry -- generation 3 -- grass,dark"
678,276,3,1,10,"taillow -- generation 3 -- normal,flying"
679,277,3,1,10,"swellow -- generation 3 -- normal,flying"
680,278,3,3,10,"wingull -- generation 3 -- water,flying"
681,279,3,3,10,"pelipper -- generation 3 -- water,flying"
682,280,3,11,,ralts -- generation 3 -- psychic
683,281,3,11,,kirlia -- generation 3 -- psychic
684,282,3,11,,gardevoir -- generation 3 -- psychic
685,283,3,12,3,"surskit -- generation 3 -- bug,water"
686,284,3,12,10,"masquerain -- generation 3 -- bug,flying"
687,285,3,5,,shroomish -- generation 3 -- grass
688,286,3,5,7,"breloom -- generation 3 -- grass,fighting"
689,287,3,1,,slakoth -- generation 3 -- normal
690,288,3,1,,vigoroth -- generation 3 -- normal
691,289,3,1,,slaking -- generation 3 -- normal
692,290,3,12,9,"nincada -- generation 3 -- bug,ground"
693,291,3,12,10,"ninjask -- generation 3 -- bug,flying"
694,292,3,12,14,"shedinja -- generation 3 -- bug,ghost"
695,293,3,1,,whismur -- generation 3 -- normal
696,294,3,1,,loudred -- generation 3 -- normal
697,295,3,1,,exploud -- generation 3 -- normal
698,296,3,7,,makuhita -- generation 3 -- fighting
699,297,3,7,,hariyama -- generation 3 -- fighting
700,298,3,1,,azurill -- generation 3 -- normal
701,299,3,13,,nosepass -- generation 3 -- rock
702,300,3,1,,skitty -- generation 3 -- normal
703,301,3,1,,delcatty -- generation 3 -- normal
704,302,3,16,14,"sableye -- generation 3 -- dark,ghost"
705,303,3,17,,mawile -- generation 3 -- steel
706,304,3,17,13,"aron -- generation 3 -- steel,rock"
707,305,3,17,13,"lairon -- generation 3 -- steel,rock"
708,306,3,17,13,"aggron -- generation 3 -- steel,rock"
709,307,3,7,11,"meditite -- generation 3 -- fighting,psychic"
710,308,3,7,11,"medicham -- generation 3 -- fighting,psychic"
711,309,3,4,,electrike -- generation 3 -- electric
712,310,3,4,,manectric -- generation 3 -- electric
713,311,3,4,,plusle -- generation 3 -- electric
714,312,3,4,,minun -- generation 3 -- electric
715,313,3,12,,volbeat -- generation 3 -- bug
716,314,3,12,,illumise -- generation 3 -- bug
717,315,3,5,8,"roselia -- generation 3 -- grass,poison"
718,316,3,8,,gulpin -- generation 3 -- poison
719,317,3,8,,swalot -- generation 3 -- poison
720,318,3,3,16,"carvanha -- generation 3 -- water,dark"
721,319,3,3,16,"sharpedo -- generation 3 -- water,dark"
722,320,3,3,,wailmer -- generation 3 -- water
723,321,3,3,,wailord -- generation 3 -- water
724,322,3,2,9,"numel -- generation 3 -- fire,ground"
725,323,3,2,9,"camerupt -- generation 3 -- fire,ground"
726,324,3,2,,torkoal -- generation 3 -- fire
727,325,3,11,,spoink -- generation 3 -- psychic
728,326,3,11,,grumpig -- generation 3 -- psychic
729,327,3,1,,spinda -- generation 3 -- normal
730,328,3,9,,trapinch -- generation 3 -- ground
731,329,3,9,15,"vibrava -- generation 3 -- ground,dragon"
732,330,3,9,15,"flygon -- generation 3 -- ground,dragon"
733,331,3,5,,cacnea -- generation 3 -- grass
734,332,3,5,16,"cacturne -- generation 3 -- grass,dark"
735,333,3,1,10,"swablu -- generation 3 -- normal,flying"
736,334,3,15,10,"altaria -- generation 3 -- dragon,flying"
737,335,3,1,,zangoose -- generation 3 -- normal
738,336,3,8,,seviper -- generation 3 -- poison
739,337,3,13,11,"lunatone -- generation 3 -- rock,psychic"
740,338,3,13,11,"solrock -- generation 3 -- rock,psychic"
741,339,3,3,9,"barboach -- generation 3 -- water,ground"
742,340,3,3,9,"whiscash -- generation 3 -- water,ground"
743,341,3,3,,corphish -- generation 3 -- water
744,342,3,3,16,"crawdaunt -- generation 3 -- water,dark"
745,343,3,9,11,"baltoy -- generation 3 -- ground,psychic"
746,344,3,9,11,"claydol -- generation 3 -- ground,psychic"
747,345,3,13,5,"lileep -- generation 3 -- rock,grass"
748,346,3,13,5,"cradily -- generation 3 -- rock,grass"
749,347,3,13,12,"anorith -- generation 3 -- rock,bug"
750,348,3,13,12,"armaldo -- generation 3 -- rock,bug"
751,349,3,3,,feebas -- generation 3 -- water
752,350,3,3,,milotic -- generation 3 -- water
753,351,3,1,,castform -- generation 3 -- normal
754,352,3,1,,kecleon -- generation 3 -- normal
755,353,3,14,,shuppet -- generation 3 -- ghost
756,354,3,14,,banette -- generation 3 -- ghost
757,355,3,14,,duskull -- generation 3 -- ghost
758,356,3,14,,dusclops -- generation 3 -- ghost
759,357,3,5,10,"tropius -- generation 3 -- grass,flying"
760,358,3,11,,chimecho -- generation 3 -- psychic
761,359,3,16,,absol -- generation 3 -- dark
762,360,3,11,,wynaut -- generation 3 -- psychic
763,361,3,6,,snorunt -- generation 3 -- ice
764,362,3,6,,glalie -- generation 3 -- ice
765,363,3,6,3,"spheal -- generation 3 -- ice,water"
766,364,3,6,3,"sealeo -- generation 3 -- ice,water"
767,365,3,6,3,"walrein -- generation 3 -- ice,water"
768,366,3,3,,clamperl -- generation 3 -- water
769,367,3,3,,huntail -- generation 3 -- water
770,368,3,3,,gorebyss -- generation 3 -- water
771,369,3,3,13,"relicanth -- generation 3 -- water,rock"
772,370,3,3,,luvdisc -- generation 3 -- water
773,371,3,15,,bagon -- generation 3 -- dragon
774,372,3,15,,shelgon -- generation 3 -- dragon
775,373,3,15,10,"salamence -- generation 3 -- dragon,flying"
776,374,3,17,11,"beldum -- generation 3 -- steel,psychic"
777,375,3,17,11,"metang -- generation 3 -- steel,psychic"
778,376,3,17,11,"metagross -- generation 3 -- steel,psychic"
779,377,3,13,,regirock -- generation 3 -- rock
780,378,3,6,,regice -- generation 3 -- ice
781,379,3,17,,registeel -- generation 3 -- steel
782,380,3,15,11,"latias -- generation 3 -- dragon,psychic"
783,381,3,15,11,"latios -- generation 3 -- dragon,psychic"
784,382,3,3,,kyogre -- generation 3 -- water
785,383,3,9,,groudon -- generation 3 -- ground
786,384,3,15,10,"rayquaza -- generation 3 -- dragon,flying"
787,385,3,17,11,"jirachi -- generation 3 -- steel,psychic"
788,386,3,11,,deoxys -- generation 3 -- psychic
789,1,4,5,8,"bulbasaur -- generation 4 -- grass,poison"
790,2,4,5,8,"ivysaur -- generation 4 -- grass,poison"
791,3,4,5,8,"venusaur -- generation 4 -- grass,poison"
792,4,4,2,,charmander -- generation 4 -- fire
793,5,4,2,,charmeleon -- generation 4 -- fire
794,6,4,2,10,"charizard -- generation 4 -- fire,flying"
795,7,4,3,,squirtle -- generation 4 -- water
796,8,4,3,,wartortle -- generation 4 -- water
797,9,4,3,,blastoise -- generation 4 -- water
798,10,4,12,,caterpie -- generation 4 -- bug
799,11,4,12,,metapod -- generation 4 -- bug
800,12,4,12,10,"butterfree -- generation 4 -- bug,flying"
801,13,4,12,8,"weedle -- generation 4 -- bug,poison"
802,14,4,12,8,"kakuna -- generation 4 -- bug,poison"
803,15,4,12,8,"beedrill -- generation 4 -- bug,poison"
804,16,4,1,10,"pidgey -- generation 4 -- normal,flying"
805,17,4,1,10,"pidgeotto -- generation 4 -- normal,flying"
806,18,4,1,10,"pidgeot -- generation 4 -- normal,flying"
807,19,4,1,,rattata -- generation 4 -- normal
808,20,4,1,,raticate -- generation 4 -- normal
809,21,4,1,10,"spearow -- generation 4 -- normal,flying"
810,22,4,1,10,"fearow -- generation 4 -- normal,flying"
811,23,4,8,,ekans -- generation 4 -- poison
812,24,4,8,,arbok -- generation 4 -- poison
813,25,4,4,,pikachu -- generation 4 -- electric
814,26,4,4,,raichu -- generation 4 -- electric
815,27,4,9,,sandshrew -- generation 4 -- ground
816,28,4,9,,sandslash -- generation 4 -- ground
817,29,4,8,,nidoranf -- generation 4 -- poison
818,30,4,8,,nidorina -- generation 4 -- poison
819,31,4,8,9,"nidoqueen -- generation 4 -- poison,ground"
820,32,4,8,,nidoranm -- generation 4 -- poison
821,33,4,8,,nidorino -- generation 4 -- poison
822,34,4,8,9,"nidoking -- generation 4 -- poison,ground"
823,35,4,1,,clefairy -- generation 4 -- normal
824,36,4,1,,clefable -- generation 4 -- normal
825,37,4,2,,vulpix -- generation 4 -- fire
826,38,4,2,,ninetales -- generation 4 -- fire
827,39,4,1,,jigglypuff -- generation 4 -- normal
828,40,4,1,,wigglytuff -- generation 4 -- normal
829,41,4,8,10,"zubat -- generation 4 -- poison,flying"
830,42,4,8,10,"golbat -- generation 4 -- poison,flying"
831,43,4,5,8,"oddish -- generation 4 -- grass,poison"
832,44,4,5,8,"gloom -- generation 4 -- grass,poison"
833,45,4,5,8,"vileplume -- generation 4 -- grass,poison"
834,46,4,12,5,"paras -- generation 4 -- bug,grass"
835,47,4,12,5,"parasect -- generation 4 -- bug,grass"
836,48,4,12,8,"venonat -- generation 4 -- bug,poison"
837,49,4,12,8,"venomoth -- generation 4 -- bug,poison"
838,50,4,9,,diglett -- generation 4 -- ground
839,51,4,9,,dugtrio -- generation 4 -- ground
840,52,4,1,,meowth -- generation 4 -- normal
841,53,4,1,,persian -- generation 4 -- normal
842,54,4,3,,psyduck -- generation 4 -- water
843,55,4,3,,golduck -- generation 4 -- water
844,56,4,7,,mankey -- generation 4 -- fighting
845,57,4,7,,primeape -- generation 4 -- fighting
846,58,4,2,,growlithe -- generation 4 -- fire
847,59,4,2,,arcanine -- generation 4 -- fire
848,60,4,3,,poliwag -- generation 4 -- water
849,61,4,3,,poliwhirl -- generation 4 -- water
850,62,4,3,7,"poliwrath -- generation 4 -- water,fighting"
851,63,4,11,,abra -- generation 4 -- psychic
852,64,4,11,,kadabra -- generation 4 -- psychic
853,65,4,11,,alakazam -- generation 4 -- psychic
854,66,4,7,,machop -- generation 4 -- fighting
855,67,4,7,,machoke -- generation 4 -- fighting
856,68,4,7,,machamp -- generation 4 -- fighting
857,69,4,5,8,"bellsprout -- generation 4 -- grass,poison"
858,70,4,5,8,"weepinbell -- generation 4 -- grass,poison"
859,71,4,5,8,"victreebel -- generation 4 -- grass,poison"
860,72,4,3,8,"tentacool -- generation 4 -- water,poison"
861,73,4,3,8,"tentacruel -- generation 4 -- water,poison"
862,74,4,13,9,"geodude -- generation 4 -- rock,ground"
863,75,4,13,9,"graveler -- generation 4 -- rock,ground"
864,76,4,13,9,"golem -- generation 4 -- rock,ground"
865,77,4,2,,ponyta -- generation 4 -- fire
866,78,4,2,,rapidash -- generation 4 -- fire
867,79,4,3,11,"slowpoke -- generation 4 -- water,psychic"
868,80,4,3,11,"slowbro -- generation 4 -- water,psychic"
869,81,4,4,17,"magnemite -- generation 4 -- electric,steel"
